MAROB_ID,IID,MESSZEIT,KENNUNG,GEOGR_BREITE,GEOGR_LAENGE,FEUCHTTEMPERATUR,WASSERTEMPERATUR,LUFTDRUCK_REDUZIERT,HORIZONTALE_SICHT,WETTER,LAT_LON,cluster id,confidence
8826715,10384,2019-04-15 01:00,eucde03,53.54,9.95,,,1028.3,,,"(53.54, 9.95)",19.0,0.9998619803815307
8765306,10384,2019-04-15 01:00,eucde03,53.54,9.95,,,1030.7,,,"(53.54, 9.95)",19.0,0.9998619803815307
8764708,384,2019-04-15 01:00,eucde03,53.5,10.0,,,1030.7,,509.0,"(53.5, 10.0)",19.0,0.9998574674090851
8826064,384,2019-04-15 01:00,eucde03,53.5,10.0,,,1028.3,,509.0,"(53.5, 10.0)",19.0,0.9998574674090851
8826676,10384,2019-04-15 01:00,eucde04,53.48,-4.65,,,1014.1,,,"(53.48, -4.65)",21.0,0.9999407529830933
8765274,10384,2019-04-15 01:00,eucde04,50.53,-5.88,,,1015.1,,,"(50.53, -5.88)",20.0,0.999954879283905
8764685,384,2019-04-15 01:00,eucde04,50.5,-5.9,,,1015.1,,509.0,"(50.5, -5.9)",20.0,0.999954879283905
8826098,384,2019-04-15 01:00,eucde04,53.5,-4.6,,,1014.1,,509.0,"(53.5, -4.6)",21.0,0.9999407529830933
8826065,384,2019-04-15 01:00,eucde06,49.4,-20.0,,,998.8,,509.0,"(49.4, -20.0)",23.0,0.9999141693115234
8826671,10384,2019-04-15 01:00,eucde06,49.44,-19.99,,,998.8,,,"(49.44, -19.99)",23.0,0.9999141693115234
8765271,10384,2019-04-15 01:00,eucde06,48.49,-25.36,,,1003.1,,,"(48.49, -25.36)",22.0,0.9999690651893616
8764665,384,2019-04-15 01:00,eucde06,48.5,-25.4,,,1003.1,,509.0,"(48.5, -25.4)",22.0,0.9999690651893616
8826089,384,2019-04-15 01:00,eucde07,40.7,-74.1,,,994.4,,509.0,"(40.7, -74.1)",24.0,0.9999277633590439
8826673,10384,2019-04-15 01:00,eucde07,40.7,-74.14,,,994.4,,,"(40.7, -74.14)",24.0,0.9999684615758723
8765278,10384,2019-04-15 01:00,eucde07,40.68,-74.15,,,1003.9,,,"(40.68, -74.15)",24.0,0.9999159053869066
8764697,384,2019-04-15 01:00,eucde07,40.7,-74.1,,,1003.9,,509.0,"(40.7, -74.1)",24.0,0.9999277633590439
8826060,384,2019-04-15 01:00,eucde08,50.0,-3.1,,11.0,1013.4,,509.0,"(50.0, -3.1)",26.0,0.9999800324440002
8764705,384,2019-04-15 01:00,eucde08,51.0,1.3,,10.1,1025.8,,509.0,"(51.0, 1.3)",25.0,0.999971330165863
8765299,10384,2019-04-15 01:00,eucde08,51.02,1.33,,10.15,1025.8,,,"(51.02, 1.33)",25.0,0.999971330165863
8826670,10384,2019-04-15 01:00,eucde08,49.98,-3.08,,10.97,1013.4,,,"(49.98, -3.08)",26.0,0.9999800324440002
8765277,10384,2019-04-15 01:00,eucde09,46.84,-71.12,,3.05,1011.4,,,"(46.84, -71.12)",27.0,0.9999020099639893
8826091,384,2019-04-15 01:00,eucde09,48.8,-68.2,,2.6,1001.8,,509.0,"(48.8, -68.2)",28.0,0.9999743103981018
8764695,384,2019-04-15 01:00,eucde09,46.8,-71.1,,3.0,1011.4,,509.0,"(46.8, -71.1)",27.0,0.9999020099639893
8826674,10384,2019-04-15 01:00,eucde09,48.8,-68.16,,2.56,1001.8,,,"(48.8, -68.16)",28.0,0.9999743103981018
8826062,384,2019-04-15 01:00,eucde10,53.5,8.6,,,1027.3,,509.0,"(53.5, 8.6)",29.0,0.9999494765631336
8765298,10384,2019-04-15 01:00,eucde10,53.53,8.58,,,1029.7,,,"(53.53, 8.58)",29.0,0.9999641322807767
8826713,10384,2019-04-15 01:00,eucde10,53.53,8.58,,,1027.3,,,"(53.53, 8.58)",29.0,0.9999641322807767
8764693,384,2019-04-15 01:00,eucde10,53.5,8.6,,,1029.7,,509.0,"(53.5, 8.6)",29.0,0.9999494765631336
8764700,384,2019-04-15 01:00,eucde12,-29.7,31.2,,,1011.0,,509.0,"(-29.7, 31.2)",30.0,0.9999392032623291
8826740,10384,2019-04-15 01:00,eucde12,-29.88,31.02,,,1012.2,,,"(-29.88, 31.02)",31.0,0.9999740123748779
8765318,10384,2019-04-15 01:00,eucde12,-29.69,31.16,,,1011.0,,,"(-29.69, 31.16)",30.0,0.9999392032623291
8826087,384,2019-04-15 01:00,eucde12,-29.9,31.0,,,1012.2,,509.0,"(-29.9, 31.0)",31.0,0.9999740123748779
8764663,384,2019-04-15 01:00,eucde13,53.7,9.5,,,1030.7,,509.0,"(53.7, 9.5)",32.0,0.9999732971191406
8826028,384,2019-04-15 01:00,eucde13,53.5,10.0,,,1028.2,,509.0,"(53.5, 10.0)",33.0,0.9999639987945557
8826698,10384,2019-04-15 01:00,eucde13,53.53,10.0,,,1028.2,,,"(53.53, 10.0)",33.0,0.9999639987945557
8765290,10384,2019-04-15 01:00,eucde13,53.72,9.47,,,1030.7,,,"(53.72, 9.47)",32.0,0.9999732971191406
8826046,384,2019-04-15 01:00,eucde14,8.9,-79.5,,,1012.1,,509.0,"(8.9, -79.5)",35.0,0.9998834133148193
8826727,10384,2019-04-15 01:00,eucde14,8.86,-79.48,,,1012.1,,,"(8.86, -79.48)",35.0,0.9998834133148193
8764688,384,2019-04-15 01:00,eucde14,6.9,-81.0,,,1009.0,,509.0,"(6.9, -81.0)",34.0,0.9999406337738037
8765303,10384,2019-04-15 01:00,eucde14,6.88,-80.97,,,1009.0,,,"(6.88, -80.97)",34.0,0.9999406337738037
8826050,384,2019-04-15 01:00,eucde16,51.9,4.4,,,1022.2,,509.0,"(51.9, 4.4)",36.0,0.9999623471273973
8764828,384,2019-04-15 01:00,eucde16,51.9,4.4,,,1027.6,,509.0,"(51.9, 4.4)",36.0,0.9999623471273973
8826709,10384,2019-04-15 01:00,eucde16,51.89,4.43,,,1022.2,,,"(51.89, 4.43)",36.0,0.9999876868190658
8765308,10384,2019-04-15 01:00,eucde16,51.89,4.43,,,1027.6,,,"(51.89, 4.43)",36.0,0.9999876868190658
8826048,384,2019-04-15 01:00,eucde17,63.5,-20.5,,,1013.6,,509.0,"(63.5, -20.5)",38.0,0.9999451637268066
8764669,384,2019-04-15 01:00,eucde17,63.0,-12.8,,,1020.7,,509.0,"(63.0, -12.8)",37.0,0.9999956488609314
8765272,10384,2019-04-15 01:00,eucde17,62.99,-12.81,,,1020.7,,,"(62.99, -12.81)",37.0,0.9999956488609314
8826663,10384,2019-04-15 01:00,eucde17,63.53,-20.46,,,1013.6,,,"(63.53, -20.46)",38.0,0.9999451637268066
8764838,384,2019-04-15 01:00,eucde18,17.9,-103.8,,,1011.8,,509.0,"(17.9, -103.8)",39.0,0.9999842047691345
8765312,10384,2019-04-15 01:00,eucde18,17.91,-103.82,,,1011.8,,,"(17.91, -103.82)",39.0,0.9999842047691345
8826096,384,2019-04-15 01:00,eucde18,16.2,-100.4,,,1012.1,,509.0,"(16.2, -100.4)",40.0,0.9999443888664246
8826733,10384,2019-04-15 01:00,eucde18,16.22,-100.37,,,1012.1,,,"(16.22, -100.37)",40.0,0.9999443888664246
8826037,384,2019-04-15 01:00,eucde19,33.0,137.4,,,1015.4,,509.0,"(33.0, 137.4)",42.0,0.9998936057090759
8765269,10384,2019-04-15 01:00,eucde19,31.7,133.56,,,1014.6,,,"(31.7, 133.56)",41.0,0.9999489784240723
8764674,384,2019-04-15 01:00,eucde19,31.7,133.6,,,1014.6,,509.0,"(31.7, 133.6)",41.0,0.9999489784240723
8826661,10384,2019-04-15 01:00,eucde19,32.96,137.42,,,1015.4,,,"(32.96, 137.42)",42.0,0.9998936057090759
8764703,384,2019-04-15 01:00,eucde20,14.5,-79.0,,,1011.9,,509.0,"(14.5, -79.0)",43.0,0.9999057650566101
8765305,10384,2019-04-15 01:00,eucde20,14.53,-78.97,,,1011.9,,,"(14.53, -78.97)",43.0,0.9999057650566101
8826729,10384,2019-04-15 01:00,eucde20,17.34,-76.36,,,1015.2,,,"(17.34, -76.36)",44.0,0.9997556209564209
8826095,384,2019-04-15 01:00,eucde20,17.3,-76.4,,,1015.2,,509.0,"(17.3, -76.4)",44.0,0.9997556209564209
8826738,10384,2019-04-15 01:00,eucde22,15.03,41.96,,,1006.5,,,"(15.03, 41.96)",46.0,0.9998414516448975
8764661,384,2019-04-15 01:00,eucde22,17.2,40.3,,,1008.3,,509.0,"(17.2, 40.3)",45.0,0.9999964833259583
8826038,384,2019-04-15 01:00,eucde22,15.0,42.0,,,1006.5,,509.0,"(15.0, 42.0)",46.0,0.9998414516448975
8765316,10384,2019-04-15 01:00,eucde22,17.2,40.31,,,1008.3,,,"(17.2, 40.31)",45.0,0.9999964833259583
8826056,384,2019-04-15 01:00,eucde23,51.3,4.4,,,1021.1,,509.0,"(51.3, 4.4)",48.0,0.9999046325683594
8826711,10384,2019-04-15 01:00,eucde23,51.26,4.38,,,1021.1,,,"(51.26, 4.38)",48.0,0.9999046325683594
8764690,384,2019-04-15 01:00,eucde23,51.4,3.9,,,1026.8,,509.0,"(51.4, 3.9)",47.0,0.9999552369117737
8765297,10384,2019-04-15 01:00,eucde23,51.37,3.92,,,1026.8,,,"(51.37, 3.92)",47.0,0.9999552369117737
8765313,10384,2019-04-15 01:00,eucde24,29.83,122.63,,,1022.8,,,"(29.83, 122.63)",49.0,0.9999341534834024
8826039,384,2019-04-15 01:00,eucde24,29.8,122.6,,,1020.4,,509.0,"(29.8, 122.6)",49.0,0.9999251542376714
8826735,10384,2019-04-15 01:00,eucde24,29.83,122.63,,,1020.4,,,"(29.83, 122.63)",49.0,0.9999341534834024
8764686,384,2019-04-15 01:00,eucde24,29.8,122.6,,,1022.8,,509.0,"(29.8, 122.6)",49.0,0.9999251542376714
8826664,10384,2019-04-15 01:00,eucde25,32.74,-16.71,,,1020.9,,,"(32.74, -16.71)",50.0,0.9999280214497253
8764704,384,2019-04-15 01:00,eucde25,32.7,-16.7,,,1017.3,,509.0,"(32.7, -16.7)",50.0,0.9999197065625959
8765281,10384,2019-04-15 01:00,eucde25,32.74,-16.71,,,1017.3,,,"(32.74, -16.71)",50.0,0.9999280214497253
8826049,384,2019-04-15 01:00,eucde25,32.7,-16.7,,,1020.9,,509.0,"(32.7, -16.7)",50.0,0.9999197065625959
8826732,10384,2019-04-15 01:00,eucde26,19.39,-95.87,,,1017.9,,,"(19.39, -95.87)",52.0,0.9999639987945557
8765311,10384,2019-04-15 01:00,eucde26,19.55,-96.13,,,1017.6,,,"(19.55, -96.13)",51.0,0.9997192025247893
8826058,384,2019-04-15 01:00,eucde26,19.4,-95.9,,,1017.9,,509.0,"(19.4, -95.9)",52.0,0.9999639987945557
8764668,384,2019-04-15 01:00,eucde26,19.6,-96.1,,,1017.6,,509.0,"(19.6, -96.1)",51.0,0.9997192025247893
8765286,10384,2019-04-15 01:00,eucde27,33.92,-50.1,,,1027.0,,,"(33.92, -50.1)",53.0,0.9999865293502808
8826047,384,2019-04-15 01:00,eucde27,36.4,-46.3,,,1021.4,,509.0,"(36.4, -46.3)",54.0,0.9998641610145569
8764707,384,2019-04-15 01:00,eucde27,33.9,-50.1,,,1027.0,,509.0,"(33.9, -50.1)",53.0,0.9999865293502808
8826662,10384,2019-04-15 01:00,eucde27,36.36,-46.27,,,1021.4,,,"(36.36, -46.27)",54.0,0.9998641610145569
8764689,384,2019-04-15 01:00,eucde28,-18.8,147.0,,,1017.5,,509.0,"(-18.8, 147.0)",55.0,0.9999425411224365
8765314,10384,2019-04-15 01:00,eucde28,-18.77,147.02,,,1017.5,,,"(-18.77, 147.02)",55.0,0.9999425411224365
8826734,10384,2019-04-15 01:00,eucde28,-15.95,145.48,,,1016.1,,,"(-15.95, 145.48)",56.0,0.9997820854187012
8826036,384,2019-04-15 01:00,eucde28,-15.9,145.5,,,1016.1,,509.0,"(-15.9, 145.5)",56.0,0.9997820854187012
8765317,10384,2019-04-15 01:00,eucde29,8.72,76.41,,,1010.1,,,"(8.72, 76.41)",57.0,0.9999827742576599
8826739,10384,2019-04-15 01:00,eucde29,9.97,76.26,,,1008.0,,,"(9.97, 76.26)",58.0,0.9998346567153931
8826066,384,2019-04-15 01:00,eucde29,10.0,76.3,,,1008.0,,509.0,"(10.0, 76.3)",58.0,0.9998346567153931
8764672,384,2019-04-15 01:00,eucde29,8.7,76.4,,,1010.1,,509.0,"(8.7, 76.4)",57.0,0.9999827742576599
8764706,384,2019-04-15 01:00,eucde30,50.3,-0.2,,,1023.7,,509.0,"(50.3, -0.2)",59.0,0.9999877214431763
8765282,10384,2019-04-15 01:00,eucde30,50.3,-0.17,,,1023.7,,,"(50.3, -0.17)",59.0,0.9999877214431763
8826092,384,2019-04-15 01:00,eucde30,51.3,2.4,,,1020.7,,509.0,"(51.3, 2.4)",60.0,0.9999144673347473
8826719,10384,2019-04-15 01:00,eucde30,51.34,2.41,,,1020.7,,,"(51.34, 2.41)",60.0,0.9999144673347473
8826728,10384,2019-04-15 01:00,eucde31,-12.05,-77.14,,,1014.2,,,"(-12.05, -77.14)",62.0,0.999589204788208
8765307,10384,2019-04-15 01:00,eucde31,-12.86,-76.82,,,1012.5,,,"(-12.86, -76.82)",61.0,0.9998844265937805
8764710,256,2019-04-15 01:00,eucde31,-12.9,-76.8,,,1012.5,,508.0,"(-12.9, -76.8)",61.0,0.9998844265937805
8826086,256,2019-04-15 01:00,eucde31,-12.0,-77.1,,,1014.2,,508.0,"(-12.0, -77.1)",62.0,0.999589204788208
8765310,10384,2019-04-15 01:00,eucde33,29.91,-90.11,,,1014.6,,,"(29.91, -90.11)",63.0,0.9999951322062492
8826731,10384,2019-04-15 01:00,eucde33,29.91,-90.11,,,1020.9,,,"(29.91, -90.11)",63.0,0.9999951322062492
8826063,256,2019-04-15 01:00,eucde33,29.9,-90.1,,,1020.9,,508.0,"(29.9, -90.1)",63.0,0.9999640859385962
8764666,256,2019-04-15 01:00,eucde33,29.9,-90.1,,,1014.6,,508.0,"(29.9, -90.1)",63.0,0.9999640859385962
8764667,384,2019-04-15 01:00,eucde39,31.8,34.6,,,1016.5,,509.0,"(31.8, 34.6)",64.0,0.8496307271767127
8825943,10384,2019-04-15 01:00,eucde39,31.8,34.7,,,1016.9,,,"(31.8, 34.7)",64.0,0.997586510644886
8765292,10384,2019-04-15 01:00,eucde39,31.81,34.57,,,1016.5,,,"(31.81, 34.57)",64.0,0.9968125305804824
8826043,384,2019-04-15 01:00,eucde39,31.8,34.7,,,1016.9,,509.0,"(31.8, 34.7)",64.0,0.8496139726708056
8764523,10384,2019-04-15 01:00,eucde39,31.8,34.6,,,1016.5,,,"(31.8, 34.6)",64.0,0.9991134762190108
8826707,10384,2019-04-15 01:00,eucde39,31.83,34.65,,,1016.9,,,"(31.83, 34.65)",64.0,0.9996651779823537
8832138,384,2019-04-15 02:00,6201065,54.0,6.6,,,1027.5,,509.0,"(54.0, 6.6)",65.0,0.9999383687973022
8770757,384,2019-04-15 02:00,6201065,54.0,6.6,,,1031.4,,509.0,"(54.0, 6.6)",65.0,0.9999383687973022
8832139,384,2019-04-15 02:00,6201066,55.2,7.2,,,1030.0,,509.0,"(55.2, 7.2)",66.0,0.9999383687973022
8770758,384,2019-04-15 02:00,6201066,55.2,7.2,,,1032.9,,509.0,"(55.2, 7.2)",66.0,0.9999383687973022
8839670,256,2019-04-15 02:00,9v8896,27.6,-71.6,,24.7,1018.2,20010.0,2.0,"(27.6, -71.6)",67.0,0.9999856948852539
8839645,10256,2019-04-15 02:00,9v8896,27.6,-71.6,,24.7,1018.2,20000.0,2.0,"(27.6, -71.6)",67.0,0.9999856948852539
8769081,10384,2019-04-15 02:00,dbba,54.4,12.4,,5.9,1032.7,,509.0,"(54.4, 12.4)",,
8830508,10384,2019-04-15 02:00,dbba,54.1,12.1,,9.0,1029.1,,509.0,"(54.1, 12.1)",,
8832111,10384,2019-04-15 02:00,dbbe,13.4,-123.0,,26.9,1010.9,,509.0,"(13.4, -123.0)",,
8770780,10384,2019-04-15 02:00,dbbe,12.8,-120.7,,27.1,1010.4,,509.0,"(12.8, -120.7)",,
8771315,10384,2019-04-15 02:00,dbbh,16.5,-61.9,,26.7,1016.5,,509.0,"(16.5, -61.9)",68.0,0.9999383687973022
8771317,384,2019-04-15 02:00,dbbh,16.5,-61.9,,26.7,1016.5,,509.0,"(16.5, -61.9)",68.0,0.9999383687973022
8832312,10384,2019-04-15 02:00,dbbh,16.7,-62.0,,26.5,1018.2,,509.0,"(16.7, -62.0)",69.0,0.9999383687973022
8832294,384,2019-04-15 02:00,dbbh,16.7,-62.0,,26.5,1018.2,,509.0,"(16.7, -62.0)",69.0,0.9999383687973022
8832046,10384,2019-04-15 02:00,dbbt,-29.2,-36.9,,24.7,1020.4,,509.0,"(-29.2, -36.9)",70.0,0.9999383687973022
8832049,384,2019-04-15 02:00,dbbt,-29.2,-36.9,,24.7,1020.4,,509.0,"(-29.2, -36.9)",70.0,0.9999383687973022
8769707,10384,2019-04-15 02:00,dbbt,-30.1,-36.9,,24.4,1021.6,,509.0,"(-30.1, -36.9)",,
8830401,10384,2019-04-15 02:00,dbea,54.0,8.2,,7.9,1028.2,,509.0,"(54.0, 8.2)",71.0,0.9999383687973022
8768988,10384,2019-04-15 02:00,dbea,54.0,8.2,,6.9,1030.6,,509.0,"(54.0, 8.2)",71.0,0.9999383687973022
8784272,10384,2019-04-15 02:00,dbfc,54.4,12.4,,5.5,1032.6,,509.0,"(54.4, 12.4)",,
8769080,10384,2019-04-15 02:00,dbfh,53.5,8.6,,6.8,1028.9,,509.0,"(53.5, 8.6)",,
8846367,10384,2019-04-15 02:00,dbfi,53.9,8.7,,9.5,1027.5,,509.0,"(53.9, 8.7)",72.0,0.9999383687973022
8846365,384,2019-04-15 02:00,dbfi,53.9,8.7,,9.5,1027.5,,509.0,"(53.9, 8.7)",72.0,0.9999383687973022
8784271,10384,2019-04-15 02:00,dbfi,53.9,8.7,,9.3,1030.7,,509.0,"(53.9, 8.7)",72.0,0.9999383687973022
8830513,10384,2019-04-15 02:00,dbfr,53.5,8.6,,9.1,1026.6,,509.0,"(53.5, 8.6)",73.0,0.9999383687973022
8769085,10384,2019-04-15 02:00,dbfr,53.5,8.6,,8.7,1029.8,,509.0,"(53.5, 8.6)",73.0,0.9999383687973022
8784260,10384,2019-04-15 02:00,dbfx,53.5,8.6,,10.2,1029.7,,509.0,"(53.5, 8.6)",,
8830514,10384,2019-04-15 02:00,dbjm,53.9,8.9,,8.9,1028.1,,509.0,"(53.9, 8.9)",,
8769086,10384,2019-04-15 02:00,dbjm,54.0,8.5,,7.5,1030.8,,509.0,"(54.0, 8.5)",,
8836404,384,2019-04-15 02:00,dbkr,54.1,12.1,,9.7,1028.7,,509.0,"(54.1, 12.1)",74.0,0.9999383687973022
8789358,10384,2019-04-15 02:00,dbkr,54.1,12.1,,8.7,1032.1,,509.0,"(54.1, 12.1)",74.0,0.9999383687973022
8836405,10384,2019-04-15 02:00,dbkr,54.1,12.1,,9.7,1028.7,,509.0,"(54.1, 12.1)",74.0,0.9999383687973022
8789366,384,2019-04-15 02:00,dbkr,54.1,12.1,,8.7,1032.1,,509.0,"(54.1, 12.1)",74.0,0.9999383687973022
8832563,10384,2019-04-15 02:00,dbkv,54.33,10.18,,7.88,1029.4,,,"(54.33, 10.18)",75.0,0.9999644242814894
8770553,384,2019-04-15 02:00,dbkv,54.3,10.2,,7.7,1032.3,,509.0,"(54.3, 10.2)",75.0,0.9999496834407171
8771266,10384,2019-04-15 02:00,dbkv,54.33,10.18,,7.69,1032.3,,,"(54.33, 10.18)",75.0,0.9999644242814894
8831853,384,2019-04-15 02:00,dbkv,54.3,10.2,,7.9,1029.4,,509.0,"(54.3, 10.2)",75.0,0.9999496834407171
